sample_id,source_row_id,split,label_raw,label,label_id,text,text_raw,had_artifact_marker,had_control_char,had_quote_normalization,char_length,word_count
4504,4514,train,negative,negative,0,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( "" Kapthing "" ) has informed Rapala VMC Corporation ( "" Rapala "" ) that it has interrupted the liquidity providing for Rapala 's share for the time being .","Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10 , 2008 at 11.45 am Kaupthing Bank Oyj ( `` Kapthing '' ) has informed Rapala VMC Corporation ( `` Rapala '' ) that it has interrupted the liquidity providing for Rapala 's share for the time being .",True,False,True,251,47
4505,4515,train,neutral,neutral,1,"Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : "" Google broke the mold when they gave away Google Analytics for free .","Steve Jackson , eBusiness Analyst at Satama and former CEO of Aboavista said : `` Google broke the mold when they gave away Google Analytics for free .",True,False,True,150,28
4506,4516,train,neutral,neutral,1,"Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .","Sukhraj Dulai , of the 2900 block of Boni Sue Court , a cul-de-sac on the city 's north side , started the vehicle and went inside his house about 8 a.m. Tuesday , leaving the garage door open .",False,False,False,194,40
4507,4517,train,neutral,neutral,1,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,False,False,False,116,19
4510,4520,train,neutral,neutral,1,"We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .","We offer our clients integrated management consulting , total solutions for complex projects and efficient , best-in-class design and supervision .",False,False,False,147,21
4511,4521,train,neutral,neutral,1,""" Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .",`` Our research shows that access to information technology has been one of the limiting factors for most small businesses especially when they work in a heterogenous network based environment .,True,False,True,193,31
4512,4522,train,positive,positive,2,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,1 Block lamp Harri Koskinen 's light was introduced in 1996 and has been a bestseller ever since .,False,False,False,98,19
4513,4523,train,neutral,neutral,1,"Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .","Amer , which bought Salomon from adidas in October , said the job cuts are aimed at boosting competitiveness .",False,False,False,110,20
4514,4524,train,negative,negative,0,"However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .","However , this increases signaling traffic which wastes network resources and allows fewer smartphones to connect .",False,False,False,115,17
4516,4526,train,neutral,neutral,1,M2 Communications disclaims all liability for information provided within information on on the world wide web .,M2 Communications disclaims all liability for information provided within information on on the world wide web .,False,False,False,112,17
4519,4529,train,negative,negative,0,The first ship has been delayed and is estimated to be completed in spring 2010 .,The first ship has been delayed and is estimated to be completed in spring 2010 .,False,False,False,81,16
4522,4532,train,negative,negative,0,""" Adjustment to the fall in price level , in contrast , has been less effective .","`` Adjustment to the fall in price level , in contrast , has been less effective .",True,False,True,81,17
4523,4533,train,negative,negative,0,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,17 March 2011 - Goldman Sachs estimates that there are negative prospects for the Norwegian mobile operations of Norway 's Telenor ASA OSL : TEL and Sweden 's TeliaSonera AB STO : TLSN in the short term .,False,False,False,204,38
4524,4534,train,positive,positive,2,"To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .","To ensure low operational cost for radio networks , the BTS modules can be configured , software upgraded and diagnosed remotely .",False,False,False,130,22
4525,4535,train,negative,negative,0,"Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .","Based on the first quarter result , existing order backlog and new order prospects , the company expects that full-year sales will contract by 25 % from 2008 , the gross margin will stay at a healthy level , and the operating profit margin will be lower than in 2008 due to lower sales volume .",False,False,False,294,56
4526,4536,train,positive,positive,2,"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .",False,False,False,270,45
4527,4537,train,neutral,neutral,1,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .",False,False,False,148,27
4528,4538,train,negative,negative,0,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,stores 16 March 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said yesterday that it will cut a total of 28 jobs in its units Tiimari Retail Ltd and Gallerix Finland Ltd as a result of the closure of shops .,False,False,False,225,44
4529,4539,train,neutral,neutral,1,"A local waste management company , Turun Seudun Jätehuolto , has planned to set up a 150,000 tonne waste-burning facility .","A local waste management company , Turun Seudun J+Ætehuolto , has planned to set up a 150,000 tonne waste-burning facility .",True,False,False,123,21
4530,4540,train,neutral,neutral,1,"According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .","According to Chairman Michael Hornborg , the organizations has merely criticised Raisio 's weak performance .",False,False,False,109,16
